title,company,location,date,url,department,workplace_type,description,requirements
IT & Security Manager בחברת סטארט-אפ בתחום ה-Security,GotFriends,Israel,2026-05-17,https://www.gotfriends.co.il/jobslobby/system/it-manager/145547/,DevOps & System,Hybrid,"החברה מפתחת פלטפורמה להגנה על יישומי SaaS בארגונים. מדובר בחברת סייבר הגנתי חדשנית הנמצאת בצמיחה משמעותית. החברה ממוקמת בתל אביב- קו רכבת, משלבת מודל עבודה היברידי ומונה 60 עובדים. מהות התפקיד: פונקציה ראשונה ויחידה בחברה בכפיפות ל-CTO וכולל לקיחת אחריות על כל תחום ה-IT של החברה. סביבת Win, Linux ו-MAC, ענן AWS.",- 4 שנות ניסיון כ-IT Manager/System - ניסיון בפיתוח מעל Linux/Win/MAC - ניסיון בפיתוח עם Cloud - ניסיון בפיתוח עם Firewall
DevOps Team Lead בחברת Cyber,GotFriends,Israel,2026-05-17,https://www.gotfriends.co.il/jobslobby/system/head-of-devops-team/145540/,DevOps & System,Hybrid,"החברה מפתחת סימולטור המיועד לאימון וסימולציה של מנהלי אבטחה וכן מערכת לזיהוי ותגובה שמגנה על מערכות מידע, מערכות תשתית ואינטרנט מהתקפות סייבר. המערכת יכולה לדמות תרחישים שונים של מתקפות סייבר על ממשלות, תשתיות וארגונים, מספקת למתרגלים משוב פרטני על אופן התגובה שלהם ומציעה דרכים לשיפור שמאפשרים לארגון לגבש נהלי תגובה משוכללים יותר. החברה ממוקמת באזור השרון, משלבת מודל עבודה היברידי ומונה 70 עובדים בארץ. מהות התפקיד: ניהול של 3 אנשי DevOps. Hands On ב-50% מהזמן בסביבת AWS, Linux, Kubernetes, Terraform, סקריפטים ב-Python.",- שנתיים ניסיון ניהולי - ניסיון בפיתוח מעל Linux - ניסיון בפיתוח עם AWS - ניסיון בפיתוח עם Docker
Senior DevOps Engineer (infrastructure) בחברה ציבורית בתחום ה-Analytics,GotFriends,Israel,2026-05-17,https://www.gotfriends.co.il/jobslobby/system/devops-positions/145516/,DevOps & System,Hybrid,"החברה מספקת פלטפורמת B2B ל-Sales & Marketing Intelligence שמאפשרת למחלקות השיווק והמכירות לאתר מידע עשיר אודות ארגונים ואנשי מפתח בחברות שונות ובכך מגדילה את פוטנציאל וסיכויי המכירה. בנוסף, הפלטפורמה מאפשרת למקד קמפיינים שיווקיים ולהגיע לקהלים מדויקים בזמן המדויק ביותר. החברה ממוקמת באזור השרון, משלבת מודל עבודה היברידי ומונה 3500 עובדים בעולם, 442 מתוכם בארץ. מהות התפקיד: חלק מצוות גדול, עבודה עם GCP, AWS, Linux, Kubernetes, Terraform, Docker, כותבים ב-Python.",- 3 שנות ניסיון כ-DevOps - ניסיון בפיתוח מעל Linux - ניסיון בפיתוח עם GCP - ניסיון בפיתוח עם Kubernetes
Head Of DevOps בחברת סטארט-אפ בתחום הסייבר,GotFriends,Israel,2026-05-17,https://www.gotfriends.co.il/jobslobby/system/head-of-devops-team/145623/,DevOps & System,Hybrid,"החברה מפתחת מערכת המאפשרת למפתחים להטמיע בקלות טכניקות אימות ביומטרי מתקדמות, כמו טביעת אצבע, סלפי, זיהוי קולי או הודעת טקסט, ביישומים. מוצר ה-Core שלהם זו פלטפורמה של זיהוי משתמשים- נמכר לכל הבנקים וחברות הביטוח הכי מוכרות וגדולות בעולם. בנוסף, יש להם את מוצר ה-SaaS שלהם- שיש לו את אותן היכולות והוא פונה לחברות קטנות יותר. החברה ממוקמת בתל אביב- קו רכבת, משלבת מודל עבודה היברידי ומונה 200 עובדים גלובלית, 100 מתוכם בארץ. מהות התפקיד: גיוס לקבוצת DevOps, ניהול צוות של 13 אנשי DevOps, לא כולל Hands On. הובלת תהליכי Design, ארכיטקטורה, המון אסטרטגיה, הובלת פרויקטים לטובת ה-Business, אדפטציה לתהליכים של ארגונים, הכנסת טכנולוגיות חדשות. כפיפות למנהל הפיתוח.",- ניסיון ניהולי - 5 שנות ניסיון כ-DevOps - ניסיון בפיתוח עם AWS/GCP - ניסיון בפיתוח ב-Kubernetes
IT Expert בחברה בתחום ה-Behavioral Biometrics,GotFriends,Israel,2026-05-17,https://www.gotfriends.co.il/jobslobby/system/it-manager/145120/,DevOps & System,Hybrid,"החברה מפתחת טכנולוגיה שמנתחת דפוסי שימוש ייחודיים למשתמש על ידי כלי Deep Learning ומזהה האם מדובר בהתנהגות אוטנטית או חשד להונאה. בין לקוחות החברה ניתן למצוא את החברות הפיננסיות הטובות בעולם. החברה ממוקמת בתל אביב- קו רכבת, משלבת מודל עבודה היברידי ומונה 300 עובדים גלובלית. מהות התפקיד: 50-50 משימות IT ו-Help Desk. Hands On החל מהתקנות, ניהול מערכות, הכנת מחשבים וכמובן עבודת IT הכוללת ניהול הרשאות, רשתות, MDM. עבודה עם מחשבי MAC ו-Windows בסביבת Azure, עובדים עם Active Directory, MDM (Jamf, Intune), Office 365, Palo-Alto.",- שנתיים ניסיון כ-Help Desk - שנתיים ניסיון כ-IT - ניסיון בפיתוח עם Mac/Win
MLOps/DevOps Engineer בחברת סטארט-אפ בתחום תשתיות המים,GotFriends,Israel,2026-05-17,https://www.gotfriends.co.il/jobslobby/system/devops-positions/145455/,DevOps & System,Hybrid,"החברה פיתחה פתרון יחודי לתשתיות מים. מדובר במוצר B2G משולב חומרה תוכנה שיודע לזהות נזילות ותקלות שקשורות בצנרות מים, לדוגמא- אם מישהו קודח ליד הצינור. עובדים מול ממשלות וארגוני מיים ממשלתים. החברה ממוקמת באזור המרכז- קו רכבת קלה, משלבת מודל עבודה היברידי ומונה 50 עובדים גלובלית, 15 מתוכם בארץ. מהות התפקיד: עבודה בצוות והקמה של פרוייקט ה-Data Science שלהם. עבודה עם AWS, Terraform, GitHub Actions, Kubernetes, כתיבה ב-Python, Machine Learning, Deep Learning.",- 3 שנות ניסיון כ-MLOps/DevOps - ניסיון עם Machine Learning - ניסיון בפיתוח מעל Linux - ניסיון בפיתוח עם AWS
DevOps Engineer בחברת סטארט-אפ בתחום ה-Cyber,GotFriends,Israel,2026-05-17,https://www.gotfriends.co.il/jobslobby/system/devops-positions/145457/,DevOps & System,Hybrid,"החברה מפתחת פלטפורמת אבטחה חדשה המיועדת לתשתיות קריטיות, כמו מפעלי מים, תחנות כח ותשתיות תחבורה, שמחברות את הרשתות והציוד התעשייתי שלהן לרשת, מה שמייצר כמובן דרישה לטכנולוגיות אבטחה ייעודיות. החברה ממוקמת בתל אביב- קו רכבת, משלבת מודל עבודה היברידי ומונה 500 עובדים גלובלית, 250 מתוכם בארץ. מהות התפקיד: עבודה בצוות. סביבת Linux, AWS, On-Prem, Kubernetes, Python.",- 4 שנות ניסיון כ-DevOps - ניסיון בפיתוח מעל Linux - ניסיון בפיתוח עם Cloud - ניסיון בפיתוח עם Kubernetes
DevOps Engineer בחברת Data בתחום הזהויות וה-Search,GotFriends,Israel,2026-05-17,https://www.gotfriends.co.il/jobslobby/system/devops-positions/145456/,DevOps & System,Remote,"החברה מפתחת פלטפורמה שמבצעת זיהוי פרטי מידע ציבוריים מה-Social ואיסוף ואיחוד לכדי לפרופיל קוהרנטי שלם. היום הם מחזיקים ב-Data Base שלהם כ-3 מיליארד אנשים. בין השימושים הנוספים אפשר למצוא: מניעת הונאות, איתור נעלמים, ניטור וחקירות משטריותיות. החברה ממוקמת באזור המרכז- קו רכבת, משלבת מודל עבודה היברידי של 3 ימי עבודה מהבית ומונה 80 עובדים גלובלית, מתוכם 50 בארץ. מהות התפקיד: עבודה בצוות. סביבת Linux, GCP, Kubernetes, Terraform, CD/CI, Python, Bash.",- 4 שנות ניסיון כ-DevOps - ניסיון בפיתוח מעל Linux - ניסיון עם GCP - ניסיון בפיתוח עם Docker/Kubernetes
DevOps בחברת Fintech,GotFriends,Israel,2026-05-17,https://www.gotfriends.co.il/jobslobby/system/devops-positions/145494/,DevOps & System,Remote,"חברת Fintech החברה היא חברת B2C אשר מפתחת שירות של בנק דיגיטלי באפליקציה- IOS וגם אנדרואיד. החברה מפתחת פתרון “הכל כלול” שבמסגרתו מקבלים פרילנסרים בארה”ב מכל התחומים את האפשרות לפתוח חשבון בנק דיגיטלי שבו יהיו כל הכלים הנחוצים להם כדי להתנהל כלכלית מהות התפקיד: יחיד בחברה, סביבת Linux, AWS, Kubernetes, Terraform, CD/CI. החברה ממוקמת בתל אביב, מאפשרים יום עבודה אחד מהבית. גייסו קרוב ל -80 מיליון דולר.",• 4 שנות ניסיון כ- DevOps • ניסיון עבודה CD/ CD+ Kubernetes • ניסיון עבודה בסביבות AWS
Senior DevOps Engineer בחברת סטארט-אפ ישראלית,GotFriends,Israel,2026-05-17,https://www.gotfriends.co.il/jobslobby/system/devops-positions/145448/,DevOps & System,onsite,"החברה מפתחת פלטפורמת SaaS B2B מורכבת לניהול הרשאות אוטומטיות בחברות מבוססת אלגוריתמיקה AI המאפשרת ניהול אופרטיבי ללא בירוקרטיה סביב הפעלת ההרשאה תוך שמירה על בטחון מידע. מנהלים את אישורי ההרשאות באמצעות Machine Learning ועורכים את ההרשאות באמצאות API. החברה ממוקמת בתל אביב- קו רכבת ומונה 30 עובדים. עבודה מהמשרדים. מהות התפקיד: פונקציה יחידה בחברה, כפיפות ל-CTO. סביבת Linux, AWS, Kubernetes, Terraform, Python.",- 4 שנות ניסיון כ-DevOps - ניסיון בפיתוח מעל Linux - ניסיון בפיתוח עם Cloud - ניסיון בפיתוח עם Kubernetes
Senior DevOps Engineer בחברת סטארט-אפ בתחום HR Tech,GotFriends,Israel,2026-05-17,https://www.gotfriends.co.il/jobslobby/system/devops-positions/145406/,DevOps & System,Hybrid,"החברה מפתחת פלטפורמת Web שמאפשרת לארגון לפתח עובדים ולנווט אותם למשימות ועבודה על פי צרכי הארגון המשתנים ומצד שני מאפשרת לעובד לבחור מסלולי קריירה בחברה וזה נעשה בתהליך שקוף מולם. זהו מעין שוק פנימי המאפשר למנהלי משאבי האנוש בארגונים לפרסם משרות או פרויקטים צדדיים ולאתר עובדים שמעוניינים לעבור תפקיד או פשוט לפנות מעט מזמנם על מנת לבצע פרויקט. החברה ממוקמת באזור המרכז- קו רכבת+ רכבת קלה, משלבת מודל עבדה היברידי ומונה 140 עובדים גלובלית, רובם בישראל. מהות התפקיד: עבודה כחלק מצוות ה-Infra. הובלת משימות מקצה לקצה, הרבה עבודה ב-Production, עבודה בקצב ו-Scale גבוה. הובלת פרויקטים עם Kubernetes ברמת Production. סטאק טכנולוגי: Terraform, Linux, Python, CI/CD, GitHub, AWS.",- 5 שנות ניסיון כ-DevOps - ניסיון בפיתוח מעל Linux - ניסיון בפיתוח עם AWS - ניסיון בפיתוח עם Kubernetes
Senior Technical Support Engineer בחברת סטארט-אפ,GotFriends,Israel,2026-05-17,https://www.gotfriends.co.il/jobslobby/system/support-engineer/145391/,DevOps & System,Hybrid,"החברה עוסקת בווירטואליזציה למעבדי AI. פיתחו פלטפורמת אורקסטרציה למשימות בינה מלאכותית אשר תאפשר לארגונים להריץ טכנולוגיות AI במהירות ויעילות מקסימאלית. המוצר מבוסס Kubernetes. החברה ממוקמת בתל אביב- קו רכבת, מונה 100 עובדים ומשלבת מודל עבודה היברידי. מהות התפקיד: חלק מצוות בכפיפות ל-VP CS וכולל מתן תמיכה ללקוחות החברה. הסטאק הטכנולוגי כולל עבודה עם Cloud, Microservices, Docker, Kubernetes ועוד טכנולוגיות מעניינות. התנהלות שוטפת יומיומית באנגלית.",- 4 שנות ניסיון כ-Tier 2/3 - ניסיון בפיתוח עם Kubernetes - ניסיון בפיתוח מעל Linux
Senior DevOps בחברת הייטק,GotFriends,Israel,2026-05-17,https://www.gotfriends.co.il/jobslobby/system/devops-positions/145367/,DevOps & System,onsite,"החברה עוסקת בפיתוח פלטפורמה לאימות זהויות של רוכשים באינטרנט במטרה למנוע זיופים והונאות. המוצר שפיתחו יודע לקרוא כל מסמך רשמי בהתאם למדינה הרלוונטית ולאמת אותו תוך מספר שניות. החברה ממוקמת באזור המרכז ומונה 200 עובדים. עבודה מהמשרדים. מהות התפקיד: חלק מצוות בכפיפות לראש צוות. סטאק טכנולוגי: Azure, Linux, Kubernetes, CI/CD, Python, PowerShell, Groovy.",- 5 שנות ניסיון כ-DevOps - ניסיון בפיתוח מעל Linux - ניסיון בפיתוח עם Azure
Senior DevOps Engineer בחברה ישראלית,GotFriends,Israel,2026-05-17,https://www.gotfriends.co.il/jobslobby/system/devops-positions/145344/,DevOps & System,Hybrid,"החברה מפתחת פתרונות טעינה אלחוטית לרכבים תוך כדי נסיעה. מפתחים פתרונות טעינה אלחוטית, סטטית ודינמית לציי רכבי מסחר, רכבים חשמליים פרטיים כולל עמדות טעינה והאפליקציות המחוברות להן. החברה ממוקמת באזור השרון, משלבת מודל עבודה היברידי ומונה 120 עובדים בעולם, 90 מתוכם בארץ. מהות התפקיד: תפקיד ה-DevOps היחיד בחברה. עבודה בסביבת Linux, AWS, Azure, Kubernetes, Terraform, Python, Bash.",- 5 שנות ניסיון כ-DevOps - ניסיון בפיתוח מעל Linux - ניסיון בפיתוח עם Cloud - ניסיון בפיתוח ב-Docker
Site Reliability Engineer בחברת הייטק,GotFriends,Israel,2026-05-17,https://www.gotfriends.co.il/jobslobby/system/sre/145325/,DevOps & System,Hybrid,"החברה מסייעת למפרסמים להגביר את התנועה והמעורבות לנכסים הדיגיטליים שלהם בעזרת שיווק באמצעות תוכן. החברה משתפת פעולה ומפרסמת באתרים מובילים בכל העולם. החברה ממוקמת באזור המרכז- קו רכבת, משלבת מודל עבודה היברידי ומונה 2000 עובדים גלובלית, 600 מתוכם בארץ. מהות התפקיד: עבודה בצוות. סביבת Linux, Azure, GCP, On-Prem, Kubernetes, CD/CI, Python, GO.",- 5 שנות ניסיון כ-Site Reliability Engineer - ניסיון בפיתוח מעל Linux - ניסיון בפיתוח ב-Kubernetes - ניסיון בפיתוח ב-Python/GO
DevOps Engineer בחברת סטארט-אפ בתחום ה-Cyber Security,GotFriends,Israel,2026-05-17,https://www.gotfriends.co.il/jobslobby/system/devops-positions/145316/,DevOps & System,Hybrid,"החברה מפתחת מוצר B2B ייחודי ומורכב שעוזר במציאת חולשות באפליקציות Cloud Native עוד בשלב הפיתוח ובניית האפליקציה. המערכת מותקנת ורצה בתוך סביבת ה-Cloud, לומדת את הלוגיקה של המוצר, יוצרת אבחנה בין החולשות בקוד וכך מתעדפת את החולשות הקריטיות. החברה ממוקמת בתל אביב- קו רכבת, משלבת מודל עבודה היברידי ומונה 10 עובדים. מהות התפקיד: פונקציה יחידה בחברה, דגש על הקמה ופיתוח תהליכי CI/CD, תהליכי אוטומציה ו-Deployment מאפס. סטאק טכנולוגי: Linux, AWS + On-Prem, Kubernetes, Python, GIT.",- 3 שנות ניסיון כ-DevOps - ניסיון בפיתוח מעל Linux - ניסיון בפיתוח תהליכי CI/CD - ניסיון עם תהליכי Deployment
DevOps Engineer בתחום הCyber ההגנתי,GotFriends,Israel,2026-05-17,https://www.gotfriends.co.il/jobslobby/system/devops-positions/145097/,DevOps & System,Hybrid,"חברה בתחום הCyber ההגנתי. החברה מסייעת לאלפי ארגונים ברחבי העולם לבנות אסטרטגיות הגנה מפני מתקפות סייבר, ולבלום מתקפות בזמן אמת ולהתאושש לאחר מתקפות. החברה עובדת עם הנהלות, דירקטוריונים, צוותי מערכות מידע וחוקרי הסייבר של חברות מובילות ברחבי העולם, לרבות חברות מרשימת ה-Fortune 500. מהות התפקיד: עבודה כחלק מצוות הDevOps של המוצר המרכזי בחברה, כפיפות לראש צוות, ביצוע משימות E2E סטאק טכנולוגי: AWS, Terraform, Kubernetes, Elasticsearch, Snowflake, Python, Bash, Linux החברה הוקמה ב2015 ונרכשה ב2018 ע""י חברת השקעות ומאז הכפילו את השווי שלהם וממשיכים במטרה להגיע לIPO. החברה יושבת בת""א ליד תחנת רכבת ומשלבת מודל היברידי, יומיים מהמשרד. החברה מונה כ-230 עובדים מתוכם 180 בישראל.","4 שנות ניסיון כ- DevOps ניסיון עבודה בסביבת AWS\ ניסיון פיתוח ב- Python ניסיון עם Terraform, Pulumi, Crossplane ניסיון עם Kubernetes"
Senior DevOps Engineer בחברת Data בתחום ה-Construction Tech,GotFriends,Israel,2026-05-17,https://www.gotfriends.co.il/jobslobby/system/devops-positions/145292/,DevOps & System,Hybrid,"החברה מפתחת מוצר המותקן על מנוף באתרי בנייה אשר משתמש בטכנולוגית AI ו-IoT כדי ללכוד, לנתח Data ולספק תובנות בזמן אמת על מנת לייעל קבלת החלטות ולנתח ביצועים. המטרה היא לחבר את כל החלקים המפוצלים של תהליך הבנייה למקור אחד של פרודוקטיביות ודיוק. החברה ממוקמת בתל אביב- קו רכבת, משלבת מודל עבודה היברידי ומונה 60 עובדים. מהות התפקיד: הצטרפות לצוות DevOps קטן, דיווח לראש צוות DevOps& Data. סטאק טכנולוגי: AWS, Linux, Terraform, Kubernetes, Python.",- 4 שנות ניסיון כ-DevOps - ניסיון בפיתוח מעל Linux - ניסיון בפיתוח עם AWS - ניסיון בפיתוח עם Kubernetes
Site Reliability Engineer בחברת פרסום דיגיטלי,GotFriends,Israel,2026-05-17,https://www.gotfriends.co.il/jobslobby/system/sre/145285/,DevOps & System,Hybrid,"החברה מפתחת פלטפורמה שפועלת באתרי תוכן ומאפשרת לגולשים לגלות תכנים אורגנים ותכנים ממומנים המותאמים אישית לתחומי העניין שלהם. התכנים הממומנים מאפשרים לגולשים להגיע אל אתר האינטרנט הרלוונטי וכך הגוף העסקי המממן את הפרסום או התוכן נהנה מחשיפה וכן מתנועת גולשים אל האתר או האפליקציה שלו. החברה ממוקמת באזור השרון- קו רכבת, משלבת מודל עבודה היברידי ומונה 1000 עובדים גלובלית, 450 מתוכם בארץ. מהות התפקיד: עבודה בצוות ה-SRE, עוסקים בתחזוקה של מערכות קיימות, הקמה מערכות חדשות מאפס, ביצוע תהליכי אוטומציה, הקמה ושדרוג ומעביר לצוותים הרלוונטיים. סטאק טכנולוגי: Linux, AWS, GCP, Kubernetes, Terraform, Ansible.",- שנתיים ניסיון כ-DevOps - 4 שנות ניסיון בתעשייה - ניסיון בפיתוח מעל Linux - ניסיון בפיתוח עם Kubernetes
DevOps Engineer בחברה בתעשיית ה-AdTech,GotFriends,Israel,2026-05-17,https://www.gotfriends.co.il/jobslobby/system/devops-positions/145265/,DevOps & System,Hybrid,"החברה מפתחת Ecosystem בתחום ה-Digital Advertising ועוסקים בפיתוח וביצוע אופטימיזציה של מערכת מורכבת של נכסים דיגיטליים, תוכן ותשתיות. החברה ממוקמת באזור השרון, משלבת מודל עבודה היברידי ומונה 90 עובדים. מהות התפקיד: עבודה כחלק מצוות DevOps, דיווח ל-Director R&D שמנהל באופן ישיר את צוות ה-DevOps. עבודה בסביבת Linux, Terraform, Ansible, Kubernetes, AWS, GCP, דגש על קידוד ב-Python, Bash.",- 4 שנות ניסיון כ-DevOps - ניסיון בפיתוח מעל Linux - ניסיון בפיתוח עם AWS/GCP - ניסיון בפיתוח עם Kubernetes
MLOps Engineer בחברת הייטק בינלאומית,GotFriends,Israel,2026-05-17,https://www.gotfriends.co.il/jobslobby/system/devops-positions/145313/,DevOps & System,Remote,"חברת הייטק בינלאומית בתחום ה Security שעושה בעיקר Web Application Firewall המוצר למעשה מספק הגנה על אתרי Web, גם לעסקים קטנים ולבעלי אתרים שלא ממש יכולים להרשות לעצמם לשלם עשרות אלפי דולרים על חומרה ורישוי לפתרונות הקיימים וברוב המקרים גם לא באמת ידעו כיצד לתפעל אותם. מהות התפקיד: מדובר בעובד ראשון במחלקה שתהיה לו המון השפעה על איך יראה הFlow- של Machine Learning, כפיפות ל-Senior Manager. עבודה בסביבת Linux, Cloud, Kubernetes, Python. ממוקמים בת""א ליד תחנת רכבת, החברה משלבת מודל היברידי של 3 ימים מהבית.",4 שנות ניסיון כ-MLOps או DevOps ניסיון עבודה עם טכנולוגיות של ML ניסיון עבודה מעל Linux ניסיון עבודה בסביבת Cloud
DevSecOps בחברה בתחום ה-Cyber Security וה-Big Data,GotFriends,Israel,2026-05-17,https://www.gotfriends.co.il/jobslobby/system/devops-positions/145256/,DevOps & System,Hybrid,"החברה מפתחת פלטפורמה שמטרתה הגנה על נתונים, זיהוי פגיעות ומתן תגובה לאירועי סייבר בארגונים. ביניהם, מוצר שלומד ומזהה התנהגות יום יומית של המשתמשים ומתריע ברגע שיש חריגה בהתנהגות או דליפת מידע מתוך החברה החוצה. החברה ממוקמת באזור השרון, משלבת מודל עבודה היברידי גמיש ומונה 2000 עובדים גלובלית, מתוכם 700 בארץ. מהות התפקיד: שני תקנים ל-DevSecOps- אחד בסביבת Windows, Azure והשני Linux, AWS. עבודה כחלק מצוות, כפיפות לראש צוות. סטאק טכנולוגי: AWS/Azure, CI/CD, Microservices, Docker, Terraform, Kubernetes.",- שנתיים ניסיון כ-DevSecOps - ניסיון בפיתוח מעל Win/Linux - ניסיון בפיתוח עם Cloud - ניסיון עם סקריפטים
IT & DevOps Engineer בחברה ישראלית בתחום הרפואי,GotFriends,Israel,2026-05-17,https://www.gotfriends.co.il/jobslobby/system/devops-positions/145235/,DevOps & System,Hybrid,"החברה פיתחה בנק Data גנטי בענן שמשמש גופי מחקר ואוניברסיטאות לאיתור גורמי סיכון גנטיים למחלות או יכולת עמידות נגדן. מחקר חדש של החברה ישווה בין מי שלקו בקורונה באופן קשה ובין מי שפיתחו תסמינים קלים בלבד במטרה להבין אם מוטציות גנטיות מסוימות חשופות יותר או פחות לנגיף. החברה ממוקמת באזור השרון, משלבת מודל עבודה היברידי ומונה 28 עובדים. מהות התפקיד: פונקציה יחידה בחברה כחלק מצוות פיתוח, דיווח ל-CTO. ניהול של כל ה-IT של החברה, בניית תוצרים CI/CD, עבודה בסביבת ענן AWS ו-Azure, סביבת Linux ו-Windows, התקנה אצל לקוחות אונפריים, התקנת המוצר.",- 3 שנות ניסיון כ-DevOps/System - ניסיון בפיתוח מעל Win - ניסיון בפיתוח מעל Linux - ניסיון בפיתוח עם Azure
Senior DevOps Engineer בחברת סטארט-אפ בתחום ה-Ecommerce,GotFriends,Israel,2026-05-17,https://www.gotfriends.co.il/jobslobby/system/devops-positions/145246/,DevOps & System,Hybrid,"החברה מפתחת טכנולוגיה לתחום המסחר המקוון. הפלטפורמה עושה שימוש בטכנולוגיה של Machine Learning כדי למנוע הזרקה בלתי מורשית של פרסומות לדפדפנים ולמכשירים והיא מונעת בכך כל הפרעה במסע המקוון של הלקוחות והפנייתם לאתרים אחרים. החברה ממוקמת באזור השרון- קו רכבת, משלבת מודל עבודה היברידי ומונה 140 עובדים גלובלית,  90 מתוכם בארץ. מהות התפקיד: עבודה כחלק מצוות, דיווח לראש צוות. פיתוח תשתיות CI/CD מאפס עבור כל צוותי הפיתוח בחברה, עבודה בסביבת Production. סטאק טכנולוגי:AWS, Terraform, Kubernetes, Argo CD/Argo workflow, Github, Jenkins, Docker, Elasticsearch, Linux, GO/Python, Redis.",- 4 שנות ניסיון כ-DevOps - ניסיון בפיתוח מעל Linux - ניסיון בפיתוח עם AWS - ניסיון בפיתוח עם Kubernetes
Tier-1 Support Engineer בחברה בתחום ה-E-commerce.,GotFriends,Israel,2026-05-17,https://www.gotfriends.co.il/jobslobby/system/support-engineer/145221/,DevOps & System,Hybrid,"החברה מפתחת פתרון שמאפשר לקמעונאים גלובליים להעניק חווית רכישה מקומית לפי מיקום הגולש ולהתאים את אפשרויות התשלום והסליקה המקומיות בכל מדינה. בין היתר, המערכת מסוגלת לבצע התאמה של השיטוט והחיפוש באתר, הצגת מחיר סופי על ידי המרת שערי חליפין, מכס ומיסים נוספים ואף מסייעת לחברות להפעיל אפשרויות שילוח והחזרה. החברה ממוקמת באזור המרכז (שאטלים מהרכבת), משלבת מודל עבודה היברידי ומונה 800 עובדים גלובלית, מחציתם בישראל. מהות התפקיד: חלק מצוות, דיווח לראש צוות. תמיכה בלקוחות ברמת Tier-1, עבודה עם מערכת טיקטים של JIRA ו-Zendesk, עבודה עם SQL. יש On Call פעם בכמה חודשים.",- שנת ניסיון כ-Tier-1
IT System Administrator בחברת Fintech,GotFriends,Israel,2026-05-17,https://www.gotfriends.co.il/jobslobby/system/it-manager/145207/,DevOps & System,onsite,"החברה עוסקת בתכנון פיתוח יישום ותמיכה של מערכות CRM Big Data לעולמות המסחר Online וניהול סיכונים בהתאמה אישית לפי אזור גאוגרפי, תרבות וצרכי לקוח. מדובר בחברת מוצר Fintech בינלאומית שעברה הליך מיתוג מחדש ומחברה אשר נותנת שירותים הפכה להיות חברה אשר מתווה את הדרך לתהליכי אוטומציה וחדשנות ללקוחותיה. החברה ממוקמת באזור השרון ומונה 70 עובדים. עבודה מהמשרדים. מהות התפקיד: עבודה בצוות, סביבת Win, Linux. הקמה מאפס, תחזוקה וניהול שרתים, מעל מערכת On Premise ובשלבי הטמעת Azure בחברה.",- 3 שנות ניסיון כ-IT - ניסיון בפיתוח מעל Win - ניסיון בפיתוח מעל Linux - ניסיון בפיתוח עם Cloud
DevOps Engineer בחברת מחקר ופיתוח,GotFriends,Israel,2026-05-17,https://www.gotfriends.co.il/jobslobby/system/devops-positions/145192/,DevOps & System,onsite,"החברה מתעסקת במחקר סייבר, עובדים על פרויקטים מרתקים עבור גורמים במערכת הביטחון וקהילת המודיעין בישראל. שמים דגש על התפתחות מקצועית של כל עובד ועובד. נדרש לעבור סיווג בטחוני ומכיוון שאלו פרוייקטים מסווגים. החברה ממוקמת באזור השרון, מונה 250 עובדים, בצמיחה. מהות התפקיד: חלק מצוות של 4 עובדים, כפיפות לראש צוות. סביבת On Prem, עבודה ברשתות סגורות של החברה. עבודה מעל Linux. סטאק טכנולוגי: Python, GitLab, Linux, Docker, CI/CD, Kubernetes, Docker, Jenkins, Terraform.",- 5 שנות ניסיון כ-DevOps - ניסיון בפיתוח מעל Linux - ניסיון בפיתוח ב-Docker/Openshift/Kubernetes - ניסיון בסקריפטים
SRE בחברת Insure Tech,GotFriends,Israel,2026-05-17,https://www.gotfriends.co.il/jobslobby/system/sre/145178/,DevOps & System,Hybrid,"החברה מפתחת פלטפורמה המציעה שירותי ביטוח לחברות בכל הקשור לפגיעות כתוצאה ממתקפות סייבר. כמו כן, החברה מספקת פתרון גם עבור סוכני ביטוח: פלטפורמה אשר משלבת את המוצר הביטוחי שלה ביחד עם תובנות סיכון שמאפשרות לסוכן לשקף את המידע ללקוחות שלו, בכך הליך מכירת הפוליסה הופך למהיר וקל יותר. החברה ממוקמת בתל אביב, משלבת מודל עבודה היברידי ומונה 300 עובדים בעולם, מתוכם 100 בארץ. מהות התפקיד: עבודה בצוות. סביבת Linux, AWS, Kubernetes, CD/CI, Python.",- 5 שנות ניסיון כ-SRE - ניסיון בפיתוח מעל Linux - ניסיון בפיתוח עם Cloud - ניסיון בפיתוח עם Kubernetes
Senior SRE Engineer בחברת הייטק בתחום ה-DevOps,GotFriends,Israel,2026-05-17,https://www.gotfriends.co.il/jobslobby/system/sre/145175/,DevOps & System,Hybrid,"החברה מפתחת כלי CI/CD שבאים לייעל את תהליכי הפיתוח והפצת התוכנה למפתחים בחברות אחרות. לחברה מספר מוצרים שבאים לתת פתרון End to End למפתחים כגון מוצר Security, מוצר עדכון תוכנה לIOT, מוצר CI/CD ועוד. לחברה שני סייטים: אחד בתל אביב- קו רכבת והשני באזור השרון (לבחירת העובד/ת), משלבת מודל עבודה היברידי ומונה 1300 עובדים גלובלית, מתוכם 700 בארץ. מהות התפקיד: עבודה בצוות, סביבת Linux, Cloud, Kubernetes, CD/CI, סקריפטים, עבודה עם כלי Monitoring.",- 5 שנות ניסיון כ-CloudOps/Production Engineer/SRE - ניסיון בפיתוח מעל Linux - ניסיון בפיתוח עם Cloud - ניסיון בפיתוח עם Kubernetes
