title,company,location,date,url,source,job_id,description,requirements
דרוש/ה מפתח/ת Java,אנונימי / סודי,Israel,2026-05-06,https://www.gotfriends.co.il/jobslobby/software/java-developer/דרושה-מפתחת-java/,gotfriends,89721,אנחנו סטארטאפ צעיר שמפתח מוצר SaaS עבור מתכנתים. אנחנו מאמינים ב-work life balance לא תעבדו אצלנו עד השעות הקטנות של הלילה אבל כן תעבדו על מוצר חדש משמעותי וטכנולוגי מאוד. יש לנו כבר לקוחות גדולים ברחבי העולם וסיימנו שני סבבי גיוס מוצלחים. מפתחים/ות שרוצים לעשות שינוי ולעבוד על מוצר חדש ומעניין באווירה סטארטפיסטית מוזמנים/ות לשלוח קורות חיים,3 שנות פיתוח לצד ה-server הכרות עם לינוקס AWS תואר רלוונטי
מפתח/ת Java להקמה של סטארטאפ חדש בשרון,אנונימי / סודי,Israel,2026-05-06,https://www.gotfriends.co.il/jobslobby/software/java-developer/מפתחת-java-להקמה-של-סטארטאפ-חדש-בשרון/,gotfriends,98489,"סטארטאפ חדש המפתח מערכת IOT ואנליטיקות Real Time עבור תאגידים גלובלים ברחבי העולם מגייס מפתח/ת Java חזק שמנוסה בעבודת הקמה תשתית של סטארטאפ. מדובר בפוזיציה אסטרטגית שעתידה להתפתח למשרת ארכיטקטורה והובלה של צוות הפיתוח. ממומנים היטב - עם לקוחות משלמים בדמות תאגידי ענק שמשתמשים בפלטפורמה. התפקיד כולל בחירה של טכנולוגיות, בחירה של מתודולוגיות עבודה, הבנה בארכיטקטורה ואלגוריתמיקה.",-8 שנות ניסיון בפיתוח ב-Java -Agile -ניסיון בארכיטקטורה -ניסיון בעבודה על פלטפורמות IOT או אנליטיקס
"Team Leader, Backend Engineering Group",אנונימי / סודי,Israel,2026-05-06,https://www.gotfriends.co.il/jobslobby/software/java-developer/team-leader-backend-engineering-group/,gotfriends,87804,"אנחנו מחפשים ראש/ת צוות, לקבוצת פיתוח סרבר שלנו. אנחנו מזמינים מפתחים ומפתחות לצד שרת מוכשרים ומוכשרות שמחפשים את האתגר הבא שלהם להגיש קורות חיים לא משום שאנחנו אחד מהסטארטאפים הכי מצליחים בישראל של השנים האחרונות. או משום שהמוצר שלנו משמח מאות אלפי משתמשים ברחבי העולם והופך את חייהם לקלים יותר. גם לא משום שהפלטפורמה שיצרנו היא אחת הפלטפורמות המשמעותיות ביותר בעולם ה-web היום. הגישו קורות חיים אם אתם מחפשים את האתגר הבא שלכם, אם אתם מחפשים מקום שיספק לכם אתגרים מקצועים וסיפוק. דיסקרטיות מובטחת.",- 7 שנות ניסיון בפיתוח -הכרות עם java / scala -שנתיים ניסיון ניהולי
Server Developer,אנונימי / סודי,Israel,2026-05-06,https://www.gotfriends.co.il/jobslobby/software/java-developer/server-developer/,gotfriends,87162,"טכנולוגיה חכמה יותר. שתהפוך את המרחב שלנו לחכם יותר, ידידותי יותר, נקי יותר. אנו חברת SU בתחום ה-IOT. אם אתם מנוסים, מבריקים, חיים ונושמים טכנולוגיה וקראתם עד כאן - כנראה שאנחנו מעניינים אחד את השני ושווה לנו להפגש על כוס קפה ולדבר על טכנולוגיה, IOT ואיך אנחנו יכולים לבנות מוצרים חדשים ומקוריים יחד",- ניסיון של ארבע שנים בפיתוח ב- scala - הכרות עם עולם ה- IOT
מפתחי Java,אנונימי / סודי,Israel,2026-05-06,https://www.gotfriends.co.il/jobslobby/software/java-developer/מפתחי-java/,gotfriends,86379,"לחברת סטארטאפ המפתחת מוצר חדשני לחמלים של חדרי חדשות דרושים מפתחי Java. החברה מפתחת מוצר המסייע להמיר תוכן מפלטפורמות שונות במהירות בזמן אמת באמצעות אלגוריתם מתקדם. בין לקוחות החברה נמנים גופי תקשורת משמעותים בארצות הברית. לחברה משרדים בארץ ובחו""ל. הזדמנות מעולה עבור מפתחי Java מוכשרים שמעוניינים להכנס לעולם ה- big data ולפתח מוצר משמעותי באווירה סטארטאפיסטית",- 5 שנות ניסיון בפיתוח Java לצד הסרבר -רקע בעבודה עם מיקרו סרביסים - הכרות עם spring ו hibernate
Java Team Leader,אנונימי / סודי,Israel,2026-05-06,https://www.gotfriends.co.il/jobslobby/software/java-developer/java-team-leader-1/,gotfriends,85537,"לחברת היי טק מצליחה דרוש/ה מנהל/ת צוות JAVA SERVER! מדובר בסטארט אפ אשר מאוגד תחת קרן השקעות מאוד מצליחה אשר שייכת לאחד היזמים המצליחים ביותר בארץ. החברה קיימת קרוב לשנה ומחפשת מנהל/ת עם ניסיון ניהולי, לניהול של צוות קטן אשר מפתח בשפת JAVA פלטפורמה שתרכז בתוכה תעבורה גדולה מאוד של מידע וניהול מערכת חכמה של הסקת מסקנות והעצמת חווית משתמש. הפיתוח נעשה על פלטפורמות של Big DATA וב JAVA לצד ה SERVER בלבד וישנה גם נגיעה ב SCALA. הזדמנות מצוינת להיות חלק ממוצר חדש בחיתוליו !",ניסיון של לפחות 5 שנים ב Java- חובה ניסיון ניהולי של לפחות שנה- חובה ניסיון בעבודה מול מערכות BIG DATA- יתרון משמעותי ניסיון בפיתוח של מערכות מורכבות בסביבת PRODUCTION- חובה ניסיון קודם מחברות וידאו/פרסום- יתרון
ל SU הממוקם ברעננה JAVA Fullstack,אנונימי / סודי,Israel,2026-05-06,https://www.gotfriends.co.il/jobslobby/software/java-developer/ל-su-הממוקם-ברעננה-java-fullstack/,gotfriends,85437,"לסטארט אפ, אחרי גיוס כספים,(היזמים הם רופאים מבילינסון) ולקראת יציאה לארה""ב דרוש/ה Java Big Data, המוצר שכבר פועל זה מוצר שעוזר למנוע טעויות בתחום הרפואה, (טעויות שיכולות להביא גם למוות) פיתחו פתרון מבוסס Big Data. תנאים מעולים למתאימים.","ניסיון בפיתוח Java - לפחות 3 שנים ניסיון בפיתוח אלגוריתמים, Machine Learning"
"לחברת SU בתחום הסייבר דרוש/ה ר""צ Java",אנונימי / סודי,Israel,2026-05-06,https://www.gotfriends.co.il/jobslobby/software/java-developer/לחברת-su-בתחום-הסייבר-דרושה-רצ-java/,gotfriends,85078,"חברת סייבר מובילה מגייסת לשורותיה ר""צ Java החברה פועלת בשווקים גלובלים בעיקר בארצות הברית ובאירופה. עובדים בטכנולוגיות מתקדמות. החברה בתהליכי צמיחה והתרחבות. הזדמנות מעולה עבור מי שמעוניין להשאר קרוב לקוד ואוהב קוד ורוצה להתברג לתפקיד ניהולי.",-ניסיון ניהולי - שנתיים לפחות- הכרחי -תואר במדעי המחשב- הכרחי -ניסיון קודם באלגוריתמים ו-big data -יתרון משמעותי
דרוש/ה תוכניתן JAVA,אנונימי / סודי,Israel,2026-05-06,https://www.gotfriends.co.il/jobslobby/software/java-developer/דרושה-תוכניתן-java/,gotfriends,84901,"לחברת Start Up הממוקמת במרכז ת""א, דרוש/ה JAVA - Server side developer לתפקיד פיתוח מאתגר בסביבה טכנולוגית. החברה מחפשת אנשים הרודפים אחר אתגר ועניין במקום עבודתם! כמפתח/ת אצלנו תוביל/י פיתוח מוצרים בקדמת הטכנולוגיה, כחלק מקהילת מפתחים עשירה.","לפחות 4 שנות ניסיון בפיתוח Java. ניסיון עם Spring, Hibernate ניסיון בארכיטקטורה ופיתוח מ- Scrach. ניסיון בעבודה מול בסיסי נתונים של NOSQL. ניסיון בטכנולוגיות Big Data. B.sc/ BA במדעי המחשב/ הנדסת תוכנה. Hadoop /HDFS /HBase/ Map reduce /Pig- יתרון משמעותי."
Senior Java Lead,אנונימי / סודי,Israel,2026-05-06,https://www.gotfriends.co.il/jobslobby/software/java-developer/senior-java-lead/,gotfriends,84069,"לחברת הייטק מובילה, מחפשים מוביל צוות בעל מוטיבציה גבוהה אשר יעבוד על ארכיטקטורת, ניהול ופיתוח של הדור הבא של מוצרי האבטחה של החברה, כדי להגן על בסיס הלקוחות הגלובלי מפני התקפות APT, פשעי אינטרנט, ואיומים זדוניים אחרים. הזדמנות מעולה להכנס לתפקיד ניהולי בחברה מצליחה, תנאים מעולים למתאימים.","תואר ראשון במדעי המחשב/ טכנולוגי לפחות 7 שנות ניסיון בפיתוח Java בעלת ניסיון רב בעבודה עם פרוטוקולי רשת ואינטרנט כגון TCP / IP, UDP / IP, HTTP, SSL, DNS. המשרה פונה לנשים וגברים כאחד."
Senior Java Developer,אנונימי / סודי,Israel,2026-05-06,https://www.gotfriends.co.il/jobslobby/software/java-developer/senior-java-developer/,gotfriends,84002,"לחברת הייטק מובילה בתחומה, דרוש/ה מנהיג טכנולוגי, בעל יכולות עבודת צוות חזקות. מדובר בתפקיד של פיתוח מוצר חדש, להוביל את התכנון והיישום של High - End Real - Time , עם השפעה עתידית על מוצרי ולקוחות החברה. תנאים מעולים למתאימים.",תואר ראשון במדעי המחשב לפחות 6 שנות ניסיון בפיתוח Java ניסיון בפיתוח ענן - יתרון ניסיון בפיתוח תוכנה ב- C # (לקוחות WinForm ו / או backend Server) - יתרון מסד נתונים / DBA - יתרון המשרה פונה לנשים וגברים כאחד.
Java Developer,אנונימי / סודי,Israel,2026-05-06,https://www.gotfriends.co.il/jobslobby/software/java-developer/java-developer-3/,gotfriends,83694,"לחברת אבטחת מידע יציבה ומבוססת דרוש/ה מפתח/ת Java. אנחנו בצמיחה ובגדילה ומחפשים מפתחים טובים להצטרף לצוות שלנו, לפתח מוצר משמעותי ולעבוד בטכנולוגיות מתקדמות באווירת Work Life Balance",5 שנות ניסיון לכל הפחות בפיתוח Java לצד הסרבר רקע ב-.net יתרון
לחברת סטארטאפ מובילה בראשון לציון דרוש/ה ארכיטקט בכיר,אנונימי / סודי,Israel,2026-05-06,https://www.gotfriends.co.il/jobslobby/software/java-developer/לחברת-סטארטאפ-מובילה-בראשון-לציון-דרושה-ארכיטקט-בכיר/,gotfriends,83554,לחברת SU פורצת דרך בתחום הביומטרי דרוש/ה ארכיטקט/ית בכיר/ה. החברה מפתחת מוצר מתקדם בתחום הביומטריקה לארגוני ענק ממשלות וארגוני ביון. החברה מצליחה ומשקיעים בה דמויות מובילות מעולם ההייטק ומהעולם הבטחוני. התפקיד מערב פיתוח הובלה של המוצר עם נגיעה לביזנס. הזדמנות מעולה להכנס לחברה לפני שלב ההנפקה ולהיות מעורב בפיתוח מוצר חדשני. שכר נדיב תנאים מעולים,- 10 שנות ניסיון בפיתוח - 5 שנות ניסיון כארכיטקט -3 שנות ניסיון כארכיטקט Java -תואר במדעי המחשב או תחום מקביל הכרחי
