title,company,location,date,url,department,workplace_type,level,source
מפיק/ה במשרה חלקית לחטיבת הדיגיטל בשפה הערבית - כאן 11,LOGO 10,חיפה,2026-03-10,https://hujicareer.co.il/jobs/%d7%9e%d7%a4%d7%99%d7%a7-%d7%94-%d7%91%d7%9e%d7%a9%d7%a8%d7%94-%d7%97%d7%9c%d7%a7%d7%99%d7%aa-%d7%9c%d7%97%d7%98%d7%99%d7%91%d7%aa-%d7%94%d7%93%d7%99%d7%92%d7%99%d7%98%d7%9c-%d7%91%d7%a9%d7%a4%d7%94/,,onsite,junior,huji-alumni
ראש/ת צוות סושיאל לחטיבת הדיגיטל - כאן 11,LOGO 10,,2026-03-10,https://hujicareer.co.il/jobs/%d7%a8%d7%90%d7%a9-%d7%aa-%d7%a6%d7%95%d7%95%d7%aa-%d7%a1%d7%95%d7%a9%d7%99%d7%90%d7%9c-%d7%9c%d7%97%d7%98%d7%99%d7%91%d7%aa-%d7%94%d7%93%d7%99%d7%92%d7%99%d7%98%d7%9c-%d7%9b%d7%90%d7%9f-11/,,onsite,junior,huji-alumni
למשרד ימין ג'ורג'י ושות' דרוש/ה מתמחה רואה חשבון/כלכלן,c3,ירושלים,2026-03-10,https://hujicareer.co.il/jobs/%d7%9c%d7%9e%d7%a9%d7%a8%d7%93-%d7%99%d7%9e%d7%99%d7%9f-%d7%92%d7%95%d7%a8%d7%92%d7%99-%d7%95%d7%a9%d7%95%d7%aa-%d7%93%d7%a8%d7%95%d7%a9-%d7%94-%d7%9e%d7%aa%d7%9e%d7%97%d7%94-%d7%a8%d7%95%d7%90/,,onsite,junior,huji-alumni
דסקאי.ת ליחידת המודיעין ברשות לניירות ערך - משרה לבעלי מוגבלויות,Logo_israel_securities_authority,תל אביב,2026-03-10,https://hujicareer.co.il/jobs/%d7%93%d7%a1%d7%a7%d7%90%d7%99-%d7%aa-%d7%9c%d7%99%d7%97%d7%99%d7%93%d7%aa-%d7%94%d7%9e%d7%95%d7%93%d7%99%d7%a2%d7%99%d7%9f-%d7%91%d7%a8%d7%a9%d7%95%d7%aa-%d7%9c%d7%a0%d7%99%d7%99%d7%a8%d7%95%d7%aa/,,onsite,junior,huji-alumni
Junior Software Engineer,APPLIED_Impact_Logo_blue_header,רחובות,2026-03-10,https://hujicareer.co.il/jobs/junior-software-engineer/,,onsite,junior,huji-alumni
Student Algorithm Developer – Machine Learning & Computer Vision,APPLIED_Impact_Logo_blue_header,רחובות,2026-03-10,https://hujicareer.co.il/jobs/student-algorithm-developer-machine-learning-computer-vision/,,onsite,junior,huji-alumni
רכז/ת תקציבי מחקר - הפקולטה למדעי הרוח,HUJI Alumni Career,ירושלים,2026-03-10,https://hujicareer.co.il/jobs/%d7%a8%d7%9b%d7%96-%d7%aa-%d7%aa%d7%a7%d7%a6%d7%99%d7%91%d7%99-%d7%9e%d7%97%d7%a7%d7%a8-%d7%94%d7%a4%d7%a7%d7%95%d7%9c%d7%98%d7%94-%d7%9c%d7%9e%d7%93%d7%a2%d7%99-%d7%94%d7%a8%d7%95%d7%97/,,onsite,junior,huji-alumni
מומחים אקדמיים לתפקיד שקילת תואר שלישי לעולים חדשים,c3,מהבית,2026-03-10,https://hujicareer.co.il/jobs/%d7%9e%d7%95%d7%9e%d7%97%d7%99%d7%9d-%d7%90%d7%a7%d7%93%d7%9e%d7%99%d7%99%d7%9d-%d7%9c%d7%aa%d7%a4%d7%a7%d7%99%d7%93-%d7%a9%d7%a7%d7%99%d7%9c%d7%aa-%d7%aa%d7%95%d7%90%d7%a8-%d7%a9%d7%9c%d7%99%d7%a9/,,remote,junior,huji-alumni
רכז/ת מכון המחקר ליהדות זמננו - הפקולטה למדעי הרוח,HUJI Alumni Career,ירושלים,2026-03-10,https://hujicareer.co.il/jobs/%d7%a8%d7%9b%d7%96-%d7%aa-%d7%9e%d7%9b%d7%95%d7%9f-%d7%94%d7%9e%d7%97%d7%a7%d7%a8-%d7%9c%d7%99%d7%94%d7%93%d7%95%d7%aa-%d7%96%d7%9e%d7%a0%d7%a0%d7%95-%d7%94%d7%a4%d7%a7%d7%95%d7%9c%d7%98%d7%94/,,onsite,junior,huji-alumni
רכז/ת לשכת נשיא – לשכת נשיא האוניברסיטה,HUJI Alumni Career,ירושלים,2026-03-10,https://hujicareer.co.il/jobs/%d7%a8%d7%9b%d7%96-%d7%aa-%d7%9c%d7%a9%d7%9b%d7%aa-%d7%a0%d7%a9%d7%99%d7%90-%d7%9c%d7%a9%d7%9b%d7%aa-%d7%a0%d7%a9%d7%99%d7%90-%d7%94%d7%90%d7%95%d7%a0%d7%99%d7%91%d7%a8%d7%a1%d7%99%d7%98/,,onsite,junior,huji-alumni
נציג/ת מכירות תחום נוירוכירורגיה,לוגו-חברה-צמל-מדיקל-חדש-3.9.2020,,2026-03-09,https://hujicareer.co.il/jobs/%d7%a0%d7%a6%d7%99%d7%92-%d7%aa-%d7%9e%d7%9b%d7%99%d7%a8%d7%95%d7%aa-%d7%aa%d7%97%d7%95%d7%9d-%d7%a0%d7%95%d7%99%d7%a8%d7%95%d7%9b%d7%99%d7%a8%d7%95%d7%a8%d7%92%d7%99%d7%94/,,onsite,junior,huji-alumni
מנטור/ית במחלקת העסקים במכללת ספיר זיסמן,c3,,2026-03-09,https://hujicareer.co.il/jobs/%d7%9e%d7%a0%d7%98%d7%95%d7%a8-%d7%99%d7%aa-%d7%91%d7%9e%d7%97%d7%9c%d7%a7%d7%aa-%d7%94%d7%a2%d7%a1%d7%a7%d7%99%d7%9d-%d7%91%d7%9e%d7%9b%d7%9c%d7%9c%d7%aa-%d7%a1%d7%a4%d7%99%d7%a8-%d7%96%d7%99%d7%a1/,,onsite,junior,huji-alumni
דרושה עוזרת הפקה וניהול לחברת ההפקה ניצוצות אירועים בירושלים,hqdefault,ירושלים,2026-03-09,https://hujicareer.co.il/jobs/%d7%93%d7%a8%d7%95%d7%a9%d7%94-%d7%a2%d7%95%d7%96%d7%a8%d7%aa-%d7%94%d7%a4%d7%a7%d7%94-%d7%95%d7%a0%d7%99%d7%94%d7%95%d7%9c-%d7%9c%d7%97%d7%91%d7%a8%d7%aa-%d7%94%d7%94%d7%a4%d7%a7%d7%94-%d7%a0%d7%99/,,onsite,junior,huji-alumni
"סמנכ""ל/ית בינוי ותשתיות",HUJI Alumni Career,ירושלים,2026-03-08,https://hujicareer.co.il/jobs/%d7%a1%d7%9e%d7%a0%d7%9b%d7%9c-%d7%99%d7%aa-%d7%91%d7%99%d7%a0%d7%95%d7%99-%d7%95%d7%aa%d7%a9%d7%aa%d7%99%d7%95%d7%aa/,,onsite,junior,huji-alumni
מנהל.ת מותג חטיבת היוקרה - לוריאל ישראל,לוגו לוריאל,נתניה,2026-03-08,https://hujicareer.co.il/jobs/%d7%9e%d7%a0%d7%94%d7%9c-%d7%aa-%d7%9e%d7%95%d7%aa%d7%92-%d7%97%d7%98%d7%99%d7%91%d7%aa-%d7%94%d7%99%d7%95%d7%a7%d7%a8%d7%94-%d7%9c%d7%95%d7%a8%d7%99%d7%90%d7%9c-%d7%99%d7%a9%d7%a8%d7%90%d7%9c/,,onsite,junior,huji-alumni
עוזר/ת מחקר לתוכנית החברה החרדית במכון הישראלי לדמוקרטיה,images,ירושלים,2026-03-08,https://hujicareer.co.il/jobs/%d7%a2%d7%95%d7%96%d7%a8-%d7%aa-%d7%9e%d7%97%d7%a7%d7%a8-%d7%9c%d7%aa%d7%95%d7%9b%d7%a0%d7%99%d7%aa-%d7%94%d7%97%d7%91%d7%a8%d7%94-%d7%94%d7%97%d7%a8%d7%93%d7%99%d7%aa-%d7%91%d7%9e%d7%9b%d7%95%d7%9f/,,onsite,junior,huji-alumni
Data Analyst at G-STAT,avatars-TxxHpEwPqWyEfq9l-XV9eTg-t500x500,תל אביב,2026-03-08,https://hujicareer.co.il/jobs/data-analyst-at-g-stat/,,onsite,junior,huji-alumni
דרוש/ה כימאי/ת אנליטיקאי/ת לחברת פארמה בירושלים,c3,ירושלים,2026-03-05,https://hujicareer.co.il/jobs/%d7%93%d7%a8%d7%95%d7%a9-%d7%94-%d7%9b%d7%99%d7%9e%d7%90%d7%99-%d7%aa-%d7%90%d7%a0%d7%9c%d7%99%d7%98%d7%99%d7%a7%d7%90%d7%99-%d7%aa-%d7%9c%d7%97%d7%91%d7%a8%d7%aa-%d7%a4%d7%90%d7%a8%d7%9e%d7%94-%d7%91/,,onsite,junior,huji-alumni
טכנאי/ת אלקטרוניקה למרכז למדעי המוח,ELSC LOGO,ירושלים,2026-03-05,https://hujicareer.co.il/jobs/%d7%98%d7%9b%d7%a0%d7%90%d7%99-%d7%aa-%d7%90%d7%9c%d7%a7%d7%98%d7%a8%d7%95%d7%a0%d7%99%d7%a7%d7%94-%d7%9c%d7%9e%d7%a8%d7%9b%d7%96-%d7%9c%d7%9e%d7%93%d7%a2%d7%99-%d7%94%d7%9e%d7%95%d7%97/,,onsite,junior,huji-alumni
מרכז/ת ביקורת פנימית במשרד החינוך,HUJI Alumni Career,ירושלים,2026-03-05,https://hujicareer.co.il/jobs/%d7%9e%d7%a8%d7%9b%d7%96-%d7%aa-%d7%91%d7%99%d7%a7%d7%95%d7%a8%d7%aa-%d7%a4%d7%a0%d7%99%d7%9e%d7%99%d7%aa-%d7%91%d7%9e%d7%a9%d7%a8%d7%93-%d7%94%d7%97%d7%99%d7%a0%d7%95%d7%9a/,,onsite,junior,huji-alumni
סטודנט/ית למחלקת הביקורת הפנימית במשרד החינוך,HUJI Alumni Career,ירושלים,2026-03-05,https://hujicareer.co.il/jobs/%d7%a1%d7%98%d7%95%d7%93%d7%a0%d7%98-%d7%99%d7%aa-%d7%9c%d7%9e%d7%97%d7%9c%d7%a7%d7%aa-%d7%94%d7%91%d7%99%d7%a7%d7%95%d7%a8%d7%aa-%d7%94%d7%a4%d7%a0%d7%99%d7%9e%d7%99%d7%aa-%d7%91%d7%9e%d7%a9%d7%a8/,,onsite,junior,huji-alumni
משרות סטודנט/ית פתוחות באסם נסטלה,HUJI Alumni Career,,2026-03-05,https://hujicareer.co.il/jobs/%d7%9e%d7%a9%d7%a8%d7%95%d7%aa-%d7%a1%d7%98%d7%95%d7%93%d7%a0%d7%98-%d7%99%d7%aa-%d7%a4%d7%aa%d7%95%d7%97%d7%95%d7%aa-%d7%91%d7%90%d7%a1%d7%9d-%d7%a0%d7%a1%d7%98%d7%9c%d7%94/,,onsite,junior,huji-alumni
מגוון משרות פנויות באסם נסטלה,HUJI Alumni Career,,2026-03-05,https://hujicareer.co.il/jobs/%d7%9e%d7%92%d7%95%d7%95%d7%9f-%d7%9e%d7%a9%d7%a8%d7%95%d7%aa-%d7%a4%d7%a0%d7%95%d7%99%d7%95%d7%aa-%d7%91%d7%90%d7%a1%d7%9d-%d7%a0%d7%a1%d7%98%d7%9c%d7%94/,,onsite,junior,huji-alumni
