title,company,location,date,url,department,workplace_type
Frontend Game Developer בחברת משחקים אמריקאית,GotFriends,Tel Aviv,2026-05-11,https://www.gotfriends.co.il/jobslobby/software/frontend-developer/153148/,Software Development,Remote
Full Stack Lead בחברת הייטק,GotFriends,Tel Aviv,2026-05-11,https://www.gotfriends.co.il/jobslobby/software/head-of-development-team/153169/,Software Development,onsite
Big Data Software Engineer בחברת סטארט-אפ,GotFriends,Tel Aviv,2026-05-11,https://www.gotfriends.co.il/jobslobby/software/big-data-developer/153173/,Software Development,Hybrid
Software Developer C++/Cבחברת Security,GotFriends,Tel Aviv,2026-05-11,https://www.gotfriends.co.il/jobslobby/software/cplusplus-programmer/153172/,Software Development,Hybrid
Software Architect בחברת הייטק בתחום ה-DevSecOps ו-MLOps,GotFriends,Sharon,2026-05-11,https://www.gotfriends.co.il/jobslobby/software/ארכיטקט-תוכנה/153161/,Software Development,Hybrid
Software Infrastructure Engineer בחברת הייטק בתחום השבבים,GotFriends,Tel Aviv,2026-05-11,https://www.gotfriends.co.il/jobslobby/software/java-developer/153147/,Software Development,Hybrid
React Native Mobile Engineer בחברת סטארט-אפ,GotFriends,Tel Aviv,2026-05-11,https://www.gotfriends.co.il/jobslobby/software/mobile-programmer/153129/,Software Development,Hybrid
Full Stack Developer בחברת סטארט-אפ,GotFriends,Sharon,2026-05-11,https://www.gotfriends.co.il/jobslobby/software/full-stack-developer/153097/,Software Development,Hybrid
Backend Engineer בחברת סטארט-אפ בתחום ה-Medical,GotFriends,Tel Aviv,2026-05-11,https://www.gotfriends.co.il/jobslobby/software/backend-developer/153132/,Software Development,Hybrid
Linux Team Lead בחברת Cybersecurity,GotFriends,Tel Aviv,2026-05-11,https://www.gotfriends.co.il/jobslobby/software/cplusplus-programmer/153125/,Software Development,Hybrid
Tech Lead בחברת Fintech,GotFriends,Tel Aviv,2026-05-11,https://www.gotfriends.co.il/jobslobby/software/python-developer/153109/,Software Development,Hybrid
Full Stack Team Lead בחברת סטארט-אפ בתחום ה-Mobility,GotFriends,Tel Aviv,2026-05-11,https://www.gotfriends.co.il/jobslobby/software/head-of-development-team/153128/,Software Development,Hybrid
Senior Full Stack Developer בחברת סטארט-אפ בתחום ה-Mobility,GotFriends,Tel Aviv,2026-05-11,https://www.gotfriends.co.il/jobslobby/software/full-stack-developer/153115/,Software Development,Hybrid
Engineering Team Lead בחברת סטארט-אפ בתחום ה-Mobility,GotFriends,Tel Aviv,2026-05-11,https://www.gotfriends.co.il/jobslobby/software/head-of-development-team/153117/,Software Development,Hybrid
Software Architect בחברת הייטק בתחום ה-DevSecOps ו-MLOps,GotFriends,Tel Aviv,2026-05-11,https://www.gotfriends.co.il/jobslobby/software/ארכיטקט-תוכנה/153146/,Software Development,Hybrid
Backend Software Engineer בחברת הייטק,GotFriends,Tel Aviv,2026-05-11,https://www.gotfriends.co.il/jobslobby/software/backend-developer/153092/,Software Development,Hybrid
Data Engineering Team Leader בחברת אינטרנט,GotFriends,Tel Aviv,2026-05-11,https://www.gotfriends.co.il/jobslobby/software/data-engineer/153130/,Software Development,onsite
Software Engineer בחברת הייטק בתחום השבבים,GotFriends,Tel Aviv,2026-05-11,https://www.gotfriends.co.il/jobslobby/software/java-developer/153145/,Software Development,Hybrid
