title,company,location,date,url,department,workplace_type,level,source
מרכז/ת חוזים והתקשרויות מתחיל/ה לארגון ציבורי מוביל בירושלים,c3,ירושלים,2026-02-26,https://hujicareer.co.il/jobs/%d7%9e%d7%a8%d7%9b%d7%96-%d7%aa-%d7%97%d7%95%d7%96%d7%99%d7%9d-%d7%95%d7%94%d7%aa%d7%a7%d7%a9%d7%a8%d7%95%d7%99%d7%95%d7%aa-%d7%9e%d7%aa%d7%97%d7%99%d7%9c-%d7%94-%d7%9c%d7%90%d7%a8%d7%92%d7%95%d7%9f/,,onsite,junior,huji
סטודנט/ית לאגף חשבים מלווים ומינויים במשרד הפנים בירושלים,משרד הפנים לוגו,ירושלים,2026-02-26,https://hujicareer.co.il/jobs/%d7%a1%d7%98%d7%95%d7%93%d7%a0%d7%98-%d7%99%d7%aa-%d7%9c%d7%90%d7%92%d7%a3-%d7%97%d7%a9%d7%91%d7%99%d7%9d-%d7%9e%d7%9c%d7%95%d7%95%d7%99%d7%9d-%d7%95%d7%9e%d7%99%d7%a0%d7%95%d7%99%d7%99%d7%9d-%d7%91/,,onsite,junior,huji
"סטודנט/ית ללשכת מנכ""ל משרד הפנים בירושלים",משרד הפנים לוגו,ירושלים,2026-02-26,https://hujicareer.co.il/jobs/%d7%a1%d7%98%d7%95%d7%93%d7%a0%d7%98-%d7%99%d7%aa-%d7%9c%d7%9c%d7%a9%d7%9b%d7%aa-%d7%9e%d7%a0%d7%9b%d7%9c-%d7%9e%d7%a9%d7%a8%d7%93-%d7%94%d7%a4%d7%a0%d7%99%d7%9d-%d7%91%d7%99%d7%a8%d7%95%d7%a9%d7%9c/,,onsite,junior,huji
Legal Intern at Teva,download,תל אביב,2026-02-26,https://hujicareer.co.il/jobs/legal-intern-at-teva/,,onsite,junior,huji
אחראי/ת פיתוח משאבים - מסע ישראלי,לוגו מסע ישראלי חדש,ירושלים,2026-02-26,https://hujicareer.co.il/jobs/%d7%90%d7%97%d7%a8%d7%90%d7%99-%d7%aa-%d7%a4%d7%99%d7%aa%d7%95%d7%97-%d7%9e%d7%a9%d7%90%d7%91%d7%99%d7%9d-%d7%9e%d7%a1%d7%a2-%d7%99%d7%a9%d7%a8%d7%90%d7%9c%d7%99/,,onsite,junior,huji
רכז.ת תפעול ואופרציה - מסע ישראלי,לוגו מסע ישראלי חדש,ירושלים,2026-02-26,https://hujicareer.co.il/jobs/%d7%a8%d7%9b%d7%96-%d7%aa-%d7%aa%d7%a4%d7%a2%d7%95%d7%9c-%d7%95%d7%90%d7%95%d7%a4%d7%a8%d7%a6%d7%99%d7%94-%d7%9e%d7%a1%d7%a2-%d7%99%d7%a9%d7%a8%d7%90%d7%9c%d7%99/,,onsite,junior,huji
נציג שירות ומכירות - מסע ישראלי,לוגו מסע ישראלי חדש,ירושלים,2026-02-26,https://hujicareer.co.il/jobs/%d7%a0%d7%a6%d7%99%d7%92-%d7%a9%d7%99%d7%a8%d7%95%d7%aa-%d7%95%d7%9e%d7%9b%d7%99%d7%a8%d7%95%d7%aa-%d7%9e%d7%a1%d7%a2-%d7%99%d7%a9%d7%a8%d7%90%d7%9c%d7%99/,,onsite,junior,huji
רכזת משאבי אנוש ומשבצ/ת מדריכים - מסע ישראלי,לוגו מסע ישראלי חדש,ירושלים,2026-02-26,https://hujicareer.co.il/jobs/%d7%a8%d7%9b%d7%96%d7%aa-%d7%9e%d7%a9%d7%90%d7%91%d7%99-%d7%90%d7%a0%d7%95%d7%a9-%d7%95%d7%9e%d7%a9%d7%91%d7%a6-%d7%aa-%d7%9e%d7%93%d7%a8%d7%99%d7%9b%d7%99%d7%9d-%d7%9e%d7%a1%d7%a2-%d7%99%d7%a9/,,onsite,junior,huji
Regional Sales Manager – Mid‑Level,images (1),ירושלים,2026-02-26,https://hujicareer.co.il/jobs/regional-sales-manager-mid-level/,,onsite,junior,huji
Production Planner Student,images (1),ירושלים,2026-02-26,https://hujicareer.co.il/jobs/production-planner-student/,,onsite,junior,huji
Quality Engineer מהנדס/ת איכות לחברת אופיר אופטרוניקס סולושנס,images (1),ירושלים,2026-02-26,https://hujicareer.co.il/jobs/quality-engineer-%d7%9e%d7%94%d7%a0%d7%93%d7%a1-%d7%aa-%d7%90%d7%99%d7%9b%d7%95%d7%aa-%d7%9c%d7%97%d7%91%d7%a8%d7%aa-%d7%90%d7%95%d7%a4%d7%99%d7%a8-%d7%90%d7%95%d7%a4%d7%98%d7%a8%d7%95%d7%a0%d7%99/,,onsite,junior,huji
IT Desktop Technician אופיר אופטרוניקס סולושנס,images (1),ירושלים,2026-02-26,https://hujicareer.co.il/jobs/it-desktop-technician-%d7%90%d7%95%d7%a4%d7%99%d7%a8-%d7%90%d7%95%d7%a4%d7%98%d7%a8%d7%95%d7%a0%d7%99%d7%a7%d7%a1-%d7%a1%d7%95%d7%9c%d7%95%d7%a9%d7%a0%d7%a1/,,onsite,junior,huji
מהנדס.ת תהליך ציפויים לחברת אופיר אופטרוניקס סולושנס,images (1),ירושלים,2026-02-26,https://hujicareer.co.il/jobs/%d7%9e%d7%94%d7%a0%d7%93%d7%a1-%d7%aa-%d7%aa%d7%94%d7%9c%d7%99%d7%9a-%d7%a6%d7%99%d7%a4%d7%95%d7%99%d7%99%d7%9d-%d7%9c%d7%97%d7%91%d7%a8%d7%aa-%d7%90%d7%95%d7%a4%d7%99%d7%a8-%d7%90%d7%95%d7%a4%d7%98/,,onsite,junior,huji
סטודנט/ית אגף משאבי אנוש במשרד הבריאות,HUJI Career,ירושלים,2026-02-26,https://hujicareer.co.il/jobs/%d7%a1%d7%98%d7%95%d7%93%d7%a0%d7%98-%d7%99%d7%aa-%d7%90%d7%92%d7%a3-%d7%9e%d7%a9%d7%90%d7%91%d7%99-%d7%90%d7%a0%d7%95%d7%a9-%d7%91%d7%9e%d7%a9%d7%a8%d7%93-%d7%94%d7%91%d7%a8%d7%99%d7%90%d7%95%d7%aa/,,onsite,junior,huji
דרוש/ה מאמנ/ת לחדר הכושר במרכז רפואי שמיר,111111,,2026-02-26,https://hujicareer.co.il/jobs/%d7%93%d7%a8%d7%95%d7%a9-%d7%94-%d7%9e%d7%90%d7%9e%d7%a0-%d7%aa-%d7%9c%d7%97%d7%93%d7%a8-%d7%94%d7%9b%d7%95%d7%a9%d7%a8-%d7%91%d7%9e%d7%a8%d7%9b%d7%96-%d7%a8%d7%a4%d7%95%d7%90%d7%99-%d7%a9%d7%9e%d7%99/,,onsite,junior,huji
"מנהל/ת תחום דיגיטל רלב""ד - משרה לחברה הערבית",הרשות_הלאומית_לבטיחות_בדרכים,ירושלים,2026-02-26,https://hujicareer.co.il/jobs/%d7%9e%d7%a0%d7%94%d7%9c-%d7%aa-%d7%aa%d7%97%d7%95%d7%9d-%d7%93%d7%99%d7%92%d7%99%d7%98%d7%9c-%d7%a8%d7%9c%d7%91%d7%93-%d7%9e%d7%a9%d7%a8%d7%94-%d7%9c%d7%97%d7%91%d7%a8%d7%94-%d7%94%d7%a2%d7%a8/,,onsite,junior,huji
עוזר/ת למערך חילופי סטודנטים (משרת סטודנט/ית),HUJI Career,ירושלים,2026-02-26,https://hujicareer.co.il/jobs/%d7%a2%d7%95%d7%96%d7%a8-%d7%aa-%d7%9c%d7%9e%d7%a2%d7%a8%d7%9a-%d7%97%d7%99%d7%9c%d7%95%d7%a4%d7%99-%d7%a1%d7%98%d7%95%d7%93%d7%a0%d7%98%d7%99%d7%9d-%d7%9e%d7%a9%d7%a8%d7%aa-%d7%a1%d7%98%d7%95%d7%93/,,onsite,junior,huji
"פרויקט הספרייה האנושית - משרת סטודנט/ית (15-20 ש""ש)",HUJI Career,ירושלים,2026-02-26,https://hujicareer.co.il/jobs/%d7%a4%d7%a8%d7%95%d7%99%d7%a7%d7%98-%d7%94%d7%a1%d7%a4%d7%a8%d7%99%d7%99%d7%94-%d7%94%d7%90%d7%a0%d7%95%d7%a9%d7%99%d7%aa-%d7%9e%d7%a9%d7%a8%d7%aa-%d7%a1%d7%98%d7%95%d7%93%d7%a0%d7%98-%d7%99%d7%aa/,,onsite,junior,huji
מרכז/ת בכיר/ה במשרד הכלכלה לאגף חוקיות היבוא במערך הסדרה,download (8),ירושלים,2026-02-26,https://hujicareer.co.il/jobs/%d7%9e%d7%a8%d7%9b%d7%96-%d7%aa-%d7%91%d7%9b%d7%99%d7%a8-%d7%94-%d7%91%d7%9e%d7%a9%d7%a8%d7%93-%d7%94%d7%9b%d7%9c%d7%9b%d7%9c%d7%94-%d7%9c%d7%90%d7%92%d7%a3-%d7%97%d7%95%d7%a7%d7%99%d7%95%d7%aa-%d7%94/,,onsite,junior,huji
מינהלן/ית הוראה ותלמידים למכון איינשטיין למתמטיקה - הפקולטה למתמטיקה ולמדעי הטבע,HUJI Career,ירושלים,2026-02-26,https://hujicareer.co.il/jobs/%d7%9e%d7%99%d7%a0%d7%94%d7%9c%d7%9f-%d7%99%d7%aa-%d7%94%d7%95%d7%a8%d7%90%d7%94-%d7%95%d7%aa%d7%9c%d7%9e%d7%99%d7%93%d7%99%d7%9d-%d7%9c%d7%9e%d7%9b%d7%95%d7%9f-%d7%90%d7%99%d7%99%d7%a0%d7%a9%d7%98/,,onsite,junior,huji
"עורך/ת ו/או מגיש/ה בשפה האנגלית לרדיו כאן רק""ע בחטיבת החדשות",LOGO 10,ירושלים,2026-02-24,https://hujicareer.co.il/jobs/%d7%a2%d7%95%d7%a8%d7%9a-%d7%aa-%d7%95-%d7%90%d7%95-%d7%9e%d7%92%d7%99%d7%a9-%d7%94-%d7%91%d7%a9%d7%a4%d7%94-%d7%94%d7%90%d7%a0%d7%92%d7%9c%d7%99%d7%aa-%d7%9c%d7%a8%d7%93%d7%99%d7%95-%d7%9b%d7%90/,,onsite,junior,huji
דרוש/ה אנליסט/ית למערך השקעות לא מפוקחות,Logo_israel_securities_authority,תל אביב,2026-02-24,https://hujicareer.co.il/jobs/%d7%93%d7%a8%d7%95%d7%a9-%d7%94-%d7%90%d7%a0%d7%9c%d7%99%d7%a1%d7%98-%d7%99%d7%aa-%d7%9c%d7%9e%d7%a2%d7%a8%d7%9a-%d7%94%d7%a9%d7%a7%d7%a2%d7%95%d7%aa-%d7%9c%d7%90-%d7%9e%d7%a4%d7%95%d7%a7%d7%97%d7%95/,,onsite,junior,huji
QA Tester (Part-Time job),image001,,2026-02-24,https://hujicareer.co.il/jobs/qa-tester-part-time-job/,,onsite,junior,huji
דרוש/ה עוזר/ת בכיר/ה לשירות באגף משפחות הנצחה ומורשת - משרד הביטחון,לוגו משרד הביטחון,ירושלים,2026-02-24,https://hujicareer.co.il/jobs/%d7%93%d7%a8%d7%95%d7%a9-%d7%94-%d7%a2%d7%95%d7%96%d7%a8-%d7%aa-%d7%91%d7%9b%d7%99%d7%a8-%d7%94-%d7%9c%d7%a9%d7%99%d7%a8%d7%95%d7%aa-%d7%91%d7%90%d7%92%d7%a3-%d7%9e%d7%a9%d7%a4%d7%97%d7%95%d7%aa/,,onsite,junior,huji
דרוש סטודנט באגף בכיר דוברות תקשורת והסברה במשרד הפנים בירושלים,משרד הפנים לוגו,ירושלים,2026-02-24,https://hujicareer.co.il/jobs/%d7%93%d7%a8%d7%95%d7%a9-%d7%a1%d7%98%d7%95%d7%93%d7%a0%d7%98-%d7%91%d7%90%d7%92%d7%a3-%d7%91%d7%9b%d7%99%d7%a8-%d7%93%d7%95%d7%91%d7%a8%d7%95%d7%aa-%d7%aa%d7%a7%d7%a9%d7%95%d7%a8%d7%aa-%d7%95%d7%94/,,onsite,junior,huji
הגשת מועמדות לתוכנית הצוערים לשלטון המקומי של משרד הפנים,משרד הפנים לוגו,,2026-02-24,https://hujicareer.co.il/jobs/%d7%94%d7%92%d7%a9%d7%aa-%d7%9e%d7%95%d7%a2%d7%9e%d7%93%d7%95%d7%aa-%d7%9c%d7%aa%d7%95%d7%9b%d7%a0%d7%99%d7%aa-%d7%94%d7%a6%d7%95%d7%a2%d7%a8%d7%99%d7%9d-%d7%9c%d7%a9%d7%9c%d7%98%d7%95%d7%9f-%d7%94/,,onsite,junior,huji
למשרד העבודה דרוש.ה סטודנט.ית לניהול קשרי חוץ,menora,ירושלים,2026-02-24,https://hujicareer.co.il/jobs/%d7%9c%d7%9e%d7%a9%d7%a8%d7%93-%d7%94%d7%a2%d7%91%d7%95%d7%93%d7%94-%d7%93%d7%a8%d7%95%d7%a9-%d7%94-%d7%a1%d7%98%d7%95%d7%93%d7%a0%d7%98-%d7%99%d7%aa-%d7%9c%d7%a0%d7%99%d7%94%d7%95%d7%9c-%d7%a7%d7%a9/,,onsite,junior,huji
דרוש/ה מומחה/ית לניהול סיכוני סייבר למחלקת ביקורת ואכיפה לרשות ניירות ערך,Logo_israel_securities_authority,תל אביב,2026-02-24,https://hujicareer.co.il/jobs/%d7%93%d7%a8%d7%95%d7%a9-%d7%94-%d7%9e%d7%95%d7%9e%d7%97%d7%94-%d7%99%d7%aa-%d7%9c%d7%a0%d7%99%d7%94%d7%95%d7%9c-%d7%a1%d7%99%d7%9b%d7%95%d7%a0%d7%99-%d7%a1%d7%99%d7%99%d7%91%d7%a8-%d7%9c%d7%9e%d7%97/,,onsite,junior,huji
מנהל/ת לקמפוס ייחודי לחינוך מדעי בנגב המערבי,נתיבות עברית (2),,2026-02-24,https://hujicareer.co.il/jobs/%d7%9e%d7%a0%d7%94%d7%9c-%d7%aa-%d7%9c%d7%a7%d7%9e%d7%a4%d7%95%d7%a1-%d7%99%d7%99%d7%97%d7%95%d7%93%d7%99-%d7%9c%d7%97%d7%99%d7%a0%d7%95%d7%9a-%d7%9e%d7%93%d7%a2%d7%99-%d7%91%d7%a0%d7%92%d7%91-%d7%94/,,onsite,junior,huji
מורים לפיזיקה - מרכז שוורץ/רייסמן לחינוך מדעי,לוגו קרן,,2026-02-24,https://hujicareer.co.il/jobs/%d7%9e%d7%95%d7%a8%d7%99%d7%9d-%d7%9c%d7%a4%d7%99%d7%96%d7%99%d7%a7%d7%94-%d7%9e%d7%a8%d7%9b%d7%96-%d7%a9%d7%95%d7%95%d7%a8%d7%a5-%d7%a8%d7%99%d7%99%d7%a1%d7%9e%d7%9f-%d7%9c%d7%97%d7%99%d7%a0%d7%95/,,onsite,junior,huji
מורים/ות לעברית כשפה נוספת להוראת סטודנטים מהמגזר הערבי,OnoAcademic.svg,ירושלים,2026-02-24,https://hujicareer.co.il/jobs/%d7%9e%d7%95%d7%a8%d7%99%d7%9d-%d7%95%d7%aa-%d7%9c%d7%a2%d7%91%d7%a8%d7%99%d7%aa-%d7%9b%d7%a9%d7%a4%d7%94-%d7%a0%d7%95%d7%a1%d7%a4%d7%aa-%d7%9c%d7%94%d7%95%d7%a8%d7%90%d7%aa-%d7%a1%d7%98%d7%95%d7%93/,,onsite,junior,huji
משרת סטודנט למחקרי תקשורת - חטיבת הסייבר משטרת ישראל,חטיבת הסייבר,ירושלים,2026-02-24,https://hujicareer.co.il/jobs/%d7%9e%d7%a9%d7%a8%d7%aa-%d7%a1%d7%98%d7%95%d7%93%d7%a0%d7%98-%d7%9c%d7%9e%d7%97%d7%a7%d7%a8%d7%99-%d7%aa%d7%a7%d7%a9%d7%95%d7%a8%d7%aa-%d7%97%d7%98%d7%99%d7%91%d7%aa-%d7%94%d7%a1%d7%99%d7%99%d7%91/,,onsite,junior,huji
סטודנט/ית למחלקת הגרפיקה בחטיבת החדשות - כאן 11,LOGO 10,ירושלים,2026-02-24,https://hujicareer.co.il/jobs/%d7%a1%d7%98%d7%95%d7%93%d7%a0%d7%98-%d7%99%d7%aa-%d7%9c%d7%9e%d7%97%d7%9c%d7%a7%d7%aa-%d7%94%d7%92%d7%a8%d7%a4%d7%99%d7%a7%d7%94-%d7%91%d7%97%d7%98%d7%99%d7%91%d7%aa-%d7%94%d7%97%d7%93%d7%a9%d7%95-2/,,onsite,junior,huji
עורך/ת חדשות לדסק הדיגיטל בחטיבת החדשות - כאן 11,LOGO 10,ירושלים,2026-02-24,https://hujicareer.co.il/jobs/%d7%a2%d7%95%d7%a8%d7%9a-%d7%aa-%d7%97%d7%93%d7%a9%d7%95%d7%aa-%d7%9c%d7%93%d7%a1%d7%a7-%d7%94%d7%93%d7%99%d7%92%d7%99%d7%98%d7%9c-%d7%91%d7%97%d7%98%d7%99%d7%91%d7%aa-%d7%94%d7%97%d7%93%d7%a9%d7%95-3/,,onsite,junior,huji
דרוש/ה מפיק/ה לכאן רשת ב' חטיבת החדשות,LOGO 10,,2026-02-24,https://hujicareer.co.il/jobs/%d7%93%d7%a8%d7%95%d7%a9-%d7%94-%d7%9e%d7%a4%d7%99%d7%a7-%d7%94-%d7%9c%d7%9b%d7%90%d7%9f-%d7%a8%d7%a9%d7%aa-%d7%91-%d7%97%d7%98%d7%99%d7%91%d7%aa-%d7%94%d7%97%d7%93%d7%a9%d7%95%d7%aa/,,onsite,junior,huji
דרוש/ה סטודנט/ית הדרכה ופיתוח במשרד הבריאות,HUJI Career,,2026-02-24,https://hujicareer.co.il/jobs/%d7%93%d7%a8%d7%95%d7%a9-%d7%94-%d7%a1%d7%98%d7%95%d7%93%d7%a0%d7%98-%d7%99%d7%aa-%d7%94%d7%93%d7%a8%d7%9b%d7%94-%d7%95%d7%a4%d7%99%d7%aa%d7%95%d7%97-%d7%91%d7%9e%d7%a9%d7%a8%d7%93-%d7%94%d7%91%d7%a8/,,onsite,junior,huji
רכז/ת תמיכה בטכנולוגיות להוראה ולמידה - הפקולטה לרפואה,HUJI Career,ירושלים,2026-02-24,https://hujicareer.co.il/jobs/%d7%a8%d7%9b%d7%96-%d7%aa-%d7%aa%d7%9e%d7%99%d7%9b%d7%94-%d7%91%d7%98%d7%9b%d7%a0%d7%95%d7%9c%d7%95%d7%92%d7%99%d7%95%d7%aa-%d7%9c%d7%94%d7%95%d7%a8%d7%90%d7%94-%d7%95%d7%9c%d7%9e%d7%99%d7%93%d7%94/,,onsite,junior,huji
אנליסט/ית נתונים ומידע למחלקת הפיקוח על הבורסה וזירות סוחר לרשות לניירות ערך,Logo_israel_securities_authority,תל אביב,2026-02-24,https://hujicareer.co.il/jobs/%d7%90%d7%a0%d7%9c%d7%99%d7%a1%d7%98-%d7%99%d7%aa-%d7%a0%d7%aa%d7%95%d7%a0%d7%99%d7%9d-%d7%95%d7%9e%d7%99%d7%93%d7%a2-%d7%9c%d7%9e%d7%97%d7%9c%d7%a7%d7%aa-%d7%94%d7%a4%d7%99%d7%a7%d7%95%d7%97-%d7%a2/,,onsite,junior,huji
מרכז מורשת בגין בירושלים מגייס מדריכים/ות,logo_blue_he,ירושלים,2026-02-24,https://hujicareer.co.il/jobs/%d7%9e%d7%a8%d7%9b%d7%96-%d7%9e%d7%95%d7%a8%d7%a9%d7%aa-%d7%91%d7%92%d7%99%d7%9f-%d7%91%d7%99%d7%a8%d7%95%d7%a9%d7%9c%d7%99%d7%9d-%d7%9e%d7%92%d7%99%d7%99%d7%a1-%d7%9e%d7%93%d7%a8%d7%99%d7%9b%d7%99/,,onsite,junior,huji
דרוש.ה אנליסט.ית נתונים למערך חדשנות פיננסית במחלקת השקעות,Logo_israel_securities_authority,ירושלים,2026-02-24,https://hujicareer.co.il/jobs/%d7%93%d7%a8%d7%95%d7%a9-%d7%94-%d7%90%d7%a0%d7%9c%d7%99%d7%a1%d7%98-%d7%99%d7%aa-%d7%a0%d7%aa%d7%95%d7%a0%d7%99%d7%9d-%d7%9c%d7%9e%d7%a2%d7%a8%d7%9a-%d7%97%d7%93%d7%a9%d7%a0%d7%95%d7%aa-%d7%a4%d7%99/,,onsite,junior,huji
דרוש/ה כלכלן/ית בחצי משרה לעמותה מובילה בתחום שוק ההון,c3,מהבית,2026-02-24,https://hujicareer.co.il/jobs/%d7%93%d7%a8%d7%95%d7%a9-%d7%94-%d7%9b%d7%9c%d7%9b%d7%9c%d7%9f-%d7%99%d7%aa-%d7%91%d7%97%d7%a6%d7%99-%d7%9e%d7%a9%d7%a8%d7%94-%d7%9c%d7%a2%d7%9e%d7%95%d7%aa%d7%94-%d7%9e%d7%95%d7%91%d7%99%d7%9c%d7%94/,,remote,junior,huji
דרוש/ה מנהל/ת תחום בכיר/ה מימון הייטק לרשות החדשנות – חטיבת מדיניות,הרשות לחדשנות,ירושלים,2026-02-24,https://hujicareer.co.il/jobs/%d7%93%d7%a8%d7%95%d7%a9-%d7%94-%d7%9e%d7%a0%d7%94%d7%9c-%d7%aa-%d7%aa%d7%97%d7%95%d7%9d-%d7%91%d7%9b%d7%99%d7%a8-%d7%94-%d7%9e%d7%99%d7%9e%d7%95%d7%9f-%d7%94%d7%99%d7%99%d7%98%d7%a7-%d7%9c%d7%a8/,,onsite,junior,huji
"משרה לקיץ 2026 - מדריכים לליווי קבוצות נוער מחו""ל בתכנית מנהיגות בינלאומית",Screenshot 2026-02-24 124817,,2026-02-24,https://hujicareer.co.il/jobs/%d7%9e%d7%a9%d7%a8%d7%94-%d7%9c%d7%a7%d7%99%d7%a5-2026-%d7%9e%d7%93%d7%a8%d7%99%d7%9b%d7%99%d7%9d-%d7%9c%d7%9c%d7%99%d7%95%d7%95%d7%99-%d7%a7%d7%91%d7%95%d7%a6%d7%95%d7%aa-%d7%a0%d7%95%d7%a2%d7%a8/,,onsite,junior,huji
"דרוש/ה ר' תחום בינוי ופרוייקטים לאגף מבצעים, לוגיסטיקה ונכסים",לוגו משרד הביטחון,תל אביב,2026-02-24,https://hujicareer.co.il/jobs/%d7%93%d7%a8%d7%95%d7%a9-%d7%94-%d7%a8-%d7%aa%d7%97%d7%95%d7%9d-%d7%91%d7%99%d7%a0%d7%95%d7%99-%d7%95%d7%a4%d7%a8%d7%95%d7%99%d7%99%d7%a7%d7%98%d7%99%d7%9d-%d7%9c%d7%90%d7%92%d7%a3-%d7%9e%d7%91/,,onsite,junior,huji
דרוש/ה עובד/ת למרכז שידור ובקרה לרשות השנייה לטלוויזיה ולרדיו,Rashut2,ירושלים,2026-02-24,https://hujicareer.co.il/jobs/%d7%93%d7%a8%d7%95%d7%a9-%d7%94-%d7%a2%d7%95%d7%91%d7%93-%d7%aa-%d7%9c%d7%9e%d7%a8%d7%9b%d7%96-%d7%a9%d7%99%d7%93%d7%95%d7%a8-%d7%95%d7%91%d7%a7%d7%a8%d7%94-%d7%9c%d7%a8%d7%a9%d7%95%d7%aa-%d7%94%d7%a9/,,onsite,junior,huji
אוצר/ת אוסף האסלאם והמזרח התיכון - אגף האוספים בספרייה הלאומית,HUJI Career,ירושלים,2026-02-24,https://hujicareer.co.il/jobs/%d7%90%d7%95%d7%a6%d7%a8-%d7%aa-%d7%90%d7%95%d7%a1%d7%a3-%d7%94%d7%90%d7%a1%d7%9c%d7%90%d7%9d-%d7%95%d7%94%d7%9e%d7%96%d7%a8%d7%97-%d7%94%d7%aa%d7%99%d7%9b%d7%95%d7%9f-%d7%90%d7%92%d7%a3-%d7%94/,,onsite,junior,huji
איש/אשת מיזוג באוניברסיטה העברית - האגף לבינוי ותשתיות,HUJI Career,ירושלים,2026-02-24,https://hujicareer.co.il/jobs/%d7%90%d7%99%d7%a9-%d7%90%d7%a9%d7%aa-%d7%9e%d7%99%d7%96%d7%95%d7%92-%d7%91%d7%90%d7%95%d7%a0%d7%99%d7%91%d7%a8%d7%a1%d7%99%d7%98%d7%94-%d7%94%d7%a2%d7%91%d7%a8%d7%99%d7%aa-%d7%94%d7%90%d7%92%d7%a3/,,onsite,junior,huji
טכנאי/ת מערכות באוניברסיטה העברית - האגף לבינוי ותשתיות,HUJI Career,ירושלים,2026-02-24,https://hujicareer.co.il/jobs/%d7%98%d7%9b%d7%a0%d7%90%d7%99-%d7%aa-%d7%9e%d7%a2%d7%a8%d7%9b%d7%95%d7%aa-%d7%91%d7%90%d7%95%d7%a0%d7%99%d7%91%d7%a8%d7%a1%d7%99%d7%98%d7%94-%d7%94%d7%a2%d7%91%d7%a8%d7%99%d7%aa-%d7%94%d7%90%d7%92/,,onsite,junior,huji
דרוש/ה רכז/ת המחלקה למדע המדינה - הפקולטה למדעי החברה,HUJI Career,ירושלים,2026-02-24,https://hujicareer.co.il/jobs/%d7%93%d7%a8%d7%95%d7%a9-%d7%94-%d7%a8%d7%9b%d7%96-%d7%aa-%d7%94%d7%9e%d7%97%d7%9c%d7%a7%d7%94-%d7%9c%d7%9e%d7%93%d7%a2-%d7%94%d7%9e%d7%93%d7%99%d7%a0%d7%94-%d7%94%d7%a4%d7%a7%d7%95%d7%9c%d7%98%d7%94/,,onsite,junior,huji
לחברת היי-טק בירושלים דרוש/ה מהנדס/ת תעשייה וניהול,c3,ירושלים,2026-02-24,https://hujicareer.co.il/jobs/%d7%9c%d7%97%d7%91%d7%a8%d7%aa-%d7%94%d7%99%d7%99-%d7%98%d7%a7-%d7%91%d7%99%d7%a8%d7%95%d7%a9%d7%9c%d7%99%d7%9d-%d7%93%d7%a8%d7%95%d7%a9-%d7%94-%d7%9e%d7%94%d7%a0%d7%93%d7%a1-%d7%aa-%d7%aa%d7%a2%d7%a9/,,onsite,junior,huji
דרוש סטודנט לאגף בכיר בקרה וכלכלה ברשויות המקומיות במשרד הפנים,משרד הפנים לוגו,ירושלים,2026-02-24,https://hujicareer.co.il/jobs/%d7%93%d7%a8%d7%95%d7%a9-%d7%a1%d7%98%d7%95%d7%93%d7%a0%d7%98-%d7%9c%d7%90%d7%92%d7%a3-%d7%91%d7%9b%d7%99%d7%a8-%d7%91%d7%a7%d7%a8%d7%94-%d7%95%d7%9b%d7%9c%d7%9b%d7%9c%d7%94-%d7%91%d7%a8%d7%a9%d7%95/,,onsite,junior,huji
Investors Operations and Relations Manager - Part-Time,Screenshot 2026-02-24 104312,מהבית,2026-02-24,https://hujicareer.co.il/jobs/investors-operations-and-relations-manager-part-time/,,remote,junior,huji
"מעון מסילה – מעון לנערות בסיכון גבוה מגייסים מדריכים.ות ועו""סים.ות",c3,ירושלים,2026-02-24,https://hujicareer.co.il/jobs/%d7%9e%d7%a2%d7%95%d7%9f-%d7%9e%d7%a1%d7%99%d7%9c%d7%94-%d7%9e%d7%a2%d7%95%d7%9f-%d7%9c%d7%a0%d7%a2%d7%a8%d7%95%d7%aa-%d7%91%d7%a1%d7%99%d7%9b%d7%95%d7%9f-%d7%92%d7%91%d7%95%d7%94-%d7%9e/,,onsite,junior,huji
דרוש/ה עובד.ת סוציאלי.ת/מרפא.ה בעיסוק לחברת המשקם,about_logo,ירושלים,2026-02-24,https://hujicareer.co.il/jobs/%d7%93%d7%a8%d7%95%d7%a9-%d7%94-%d7%a2%d7%95%d7%91%d7%93-%d7%aa-%d7%a1%d7%95%d7%a6%d7%99%d7%90%d7%9c%d7%99-%d7%aa-%d7%9e%d7%a8%d7%a4%d7%90-%d7%94-%d7%91%d7%a2%d7%99%d7%a1%d7%95%d7%a7-%d7%9c%d7%97/,,onsite,junior,huji
"סטודנט/ית למחלקת הדוברות והניו מדיה - רשות שוק ההון, ביטוח וחיסכון",HON,ירושלים,2026-02-24,https://hujicareer.co.il/jobs/%d7%a1%d7%98%d7%95%d7%93%d7%a0%d7%98-%d7%99%d7%aa-%d7%9c%d7%9e%d7%97%d7%9c%d7%a7%d7%aa-%d7%94%d7%93%d7%95%d7%91%d7%a8%d7%95%d7%aa-%d7%95%d7%94%d7%a0%d7%99%d7%95-%d7%9e%d7%93%d7%99%d7%94-%d7%a8%d7%a9/,,onsite,junior,huji
